Suspected,Infected,Recovered
28885.170063468566,29.730954907225897,3.9369816242136757
28884.851069967874,26.537115443724957,7.449814588406106
28884.553371902963,23.69857048708087,10.586057609958718
28884.274391559087,21.175992016965022,13.387616423950078
28884.011833903198,18.934407774485308,15.891758322317171
28883.76365519667,16.942718915786212,18.131625887543382
28883.528035086914,15.173271076353574,20.13669383673364
28883.303351792078,13.601472932525107,21.933175275398163
28883.088160035848,12.205457001204207,23.544382962948518
28882.881171427383,10.965778000961873,24.99105057165617
28882.6812370153,9.865144615479323,26.291618369220735
28882.487331774697,8.888180960746157,27.462487264557762
28882.29854081289,8.021214466923356,28.518244720187166
28882.114047103383,7.252087249945845,29.471865646672768
28881.933120578626,6.569988371791422,30.334891049584336
28881.755108430985,5.9653046763430915,31.11758689267141
28881.579426487988,5.4294881438878,31.82908536812436
28881.405551542754,4.9549379350555185,32.47751052219181
28881.233014533773,4.534895497546869,33.07008996868073
28881.06139447987,4.163351289116612,33.61325423101154
28880.890313086653,3.8349618304564856,34.11272508289063
28880.719429949993,3.5449759440620747,34.57359410594506
28880.548438290418,3.28916916183783,35.00039254774618
28880.377061159492,3.063785396838224,35.39715344367119
28880.205048065927,2.865485074714115,35.76746685935956
28880.032171974843,2.691299009512662,36.11452901564357
28879.858226638844,2.538587387694617,36.44118597346133
28879.68302422409,2.405003294676716,36.749972481231964
28879.506393198695,2.2884602808503454,37.04314652045344
28879.32817645431,2.187103519734423,37.322720025951824
28879.148229635088,2.0992841604585686,37.59048620444981
28878.966419650966,2.0235365208251674,37.84804382820386
28878.782623354884,1.9585578063733062,38.09681883873692
28878.596726365697,1.9031900757039055,38.33808355859107
28878.408622020655,1.8564042033040598,38.57297377603117
28878.218210443043,1.8172856186568014,38.802503938290606
28878.025397712212,1.7850216249200774,39.02758066285966
28877.83009512463,1.7588901222434872,39.249014753115524
28877.632218535866,1.7382495801636744,39.467531883961186
28877.431687774453,1.7225301207463437,39.68378210479314
28877.22842611973,1.7112255894622233,39.89834829080259
28877.02235983648,1.7038865044071945,40.111753659106334
28876.813417760102,1.7001137865910942,40.32446845330174
28876.601530926637,1.6995531847924568,40.5369158885672
28876.386632242713,1.701890318056213,40.74947743922711
28876.168656190937,1.7068462674302702,40.962497541627926
28875.947538566783,1.7141736561123742,41.17628777710395
28875.723216243445,1.7236531639152406,41.39113059263725
28875.495626961612,1.7350904279484751,41.60728261043644
28875.26470914127,1.748313286742946,41.82497757198568
28875.030401713146,1.7631693297804638,42.04442895707032
28874.792643967594,1.779523718604201,42.265832313799685
28874.55137541891,1.7972572494313543,42.48936733165759
28874.306535683412,1.8162646305207468,42.71519968606432
28874.05806436971,1.836452950510378,42.943482679778505
28873.805900979765,1.8577403165741493,43.17435870366258
28873.549984819572,1.8800546435895082,43.40796053684052
28873.29025491835,1.9033325775908332,43.64441250405866
28873.026649955274,1.9275185386357632,43.88383150608737
28872.75910819289,1.9525638698589294,44.126327937247616
28872.48756741646,1.978426080952348,44.372006502586316
28872.21196487855,2.0050681756143276,44.62096694583738
28871.932237248264,2.032458053667073,44.87330469807201
28871.648320564585,2.0605679795732073,45.12911145584474
28871.360150193337,2.089374109997405,45.38847569666658
28871.067660787357,2.118856073873847,45.65148313876911
28870.770786249483,2.1489965991645326,45.91821715135232
28870.46945969804,2.1797811811375514,46.18875912082295
28870.163613434514,2.2111977875672157,46.46318877792035
28869.85317891315,2.243236596767239,46.7415844900846
28869.53808671224,2.2758897648210827,47.02402352293924
28869.21826650689,2.309151218776335,47.310582274332305
28868.893647043074,2.343016472928128,47.601336483997926
28868.564156112803,2.3774824656350853,47.896361421561735
28868.229720530293,2.4125474143944667,48.19573205531179
28867.890266108956,2.448210687155054,48.49952320388857
28867.545717639117,2.484472688070213,48.80780967280927
28867.195998866373,2.5213347560927426,49.12066637752946
28866.841032470445,2.5587990749901772,49.43816845455692
28866.48074004451,2.5968685935166778,49.7603913619645
28866.11504207487,2.6355469546176775,50.0874109705001
28865.743857920963,2.674838432667941,50.41930364635909
28865.36710579557,2.714747877854435,50.756146326566764
28864.984702745263,2.7552806669138494,51.09801658781361
28864.596564630978,2.796442659522154,51.444992709492865
28864.202606108673,2.838240159711436,51.79715373160714
28863.802740610095,2.880679881758474,52.154579508137076
28863.39688032354,2.923768920051065,52.51735075639952
28862.984936174635,2.96751472249286,52.88554910286447
28862.56681780709,3.0119250670561253,53.25925712584821
28862.142433563407,3.0570080411351266,53.63855839545394
28861.711690465512,3.102772023391322,54.02353751109044
28861.274494195313,3.1492256678157604,54.41428013686256
28860.830749075132,3.196377889764501,54.810873035095284
28860.380358048016,3.2442378537499446,55.21340409822405
28859.923222657933,3.2928149627949934,55.6219623792586
28859.459243029803,3.3421188491783727,56.03663812100471
28858.98831784936,3.3921593664184395,56.45752278420797
28858.51034434286,3.442946582359731,56.884709074765844
28858.025218256604,3.4944907732415307,57.31829097013809
28857.53283383627,3.546802418641091,57.7583637450714
28857.033083806047,3.599892197196052,58.20502399674174
28856.52585934756,3.6537709830211402,58.65836966940603
28856.011050078596,3.708449842743638,59.118500078645454
28855.48854403162,3.76394003309046,59.585515935273314
28854.958227632047,3.8202529989670944,60.059519368972566
28854.41998567629,3.877400371975266,60.54061395172118
28853.873701309603,3.9353939693220448,61.028904721057124
28853.319256003677,3.9942457930783353,61.5244982032293
28852.75652953396,4.053968029749317,62.027502436275576
28852.185399956797,4.114573050123514,62.53802699306489
28851.60574358628,4.176073409370854,63.05618300433635
28851.017434970858,4.2384818473633,63.582083181764766
28850.420346869712,4.301811289194539,64.11584184107895
28849.81435022885,4.3660748458778,64.65757492525621
28849.199314156966,4.431285815203096,65.2074000278144
28848.575105901025,4.497457682737275,65.76543641622004
28847.9415908216,4.564604122952014,66.33180505542968
28847.298632367932,4.632739000466506,66.90662863157961
28846.64609205275,4.701876371392997,67.49003157583724
28845.98382942678,4.772030484774599,68.0821400884268
28845.311702053037,4.8432157841058965,68.68308216283988
28844.629565480816,4.915446908927869,69.29298761024083
28843.93727321942,4.988738696489524,69.91198808407572
28843.23467671162,5.0631061834694036,70.54021710489289
28842.521625306854,5.138564607750801,71.17781008538202
28841.797966234102,5.215129410245176,71.82490435563824
28841.063544574572,5.292816236758725,72.48163918865691
28840.318203234026,5.371640939897593,73.1481558260641
28839.561782914894,5.4516195810075985,73.82459750408749
28838.794122088075,5.532768432144721,74.51110947977175
28838.015056964476,5.615103978072914,75.20783905744179
28837.22442146629,5.698642918286099,75.91493561541749
28836.422047197957,5.783402169051437,76.63255063298243
28835.60776341691,5.869398865471187,77.36083771760919
28834.781397003986,5.956650363560653,78.09995263244345
28833.942772433602,6.045174242339887,78.8500533240488
28833.09171174364,6.134988305936929,79.61129995041361
28832.228034505068,6.226110585700534,80.38385490922148
28831.351557791284,6.318559342320376,81.16788286638632
28830.462096147185,6.412353067952869,81.96355078485271
28829.559461557976,6.5075104883507455,82.77102795366241
28828.643463417706,6.604050564994666,83.590486017287
28827.713908497535,6.701992497225108,84.42209900522722
28826.770600913733,6.8013557243728755,85.26604336187859
28825.813342095436,6.902159927886561,86.12249797666318
28824.841930752104,7.004425033455315,86.99164421442708
28823.85616284076,7.108171213125318,87.87366594610285
28822.855831532943,7.213418887408293,88.76874957963598
28821.840727181432,7.320188727380463,89.67708409117444
28820.810637286697,7.428501656770285,90.59886105651977
28819.765346463115,7.538378854033329,91.53427468283847
28818.704636404942,7.649841754412612,92.48352184063185
28817.628285852043,7.762912051982697,93.44680209596233
28816.536070555376,7.877611701675826,94.42431774293428
28815.42776324227,7.993962921288326,95.4162738364268
28814.303133581445,8.11198819346551,96.42287822507602
28813.16194814782,8.231710267663207,97.44434158450413
28812.003970387108,8.353152162084072,98.48087745079191
28810.82896058021,8.476337165586756,99.53270225419173
28809.636675807345,8.601288839565935,100.6000353530774
28808.426869912062,8.728031019801216,101.68309906812699
28807.199293464982,8.856587818272825,102.78211871673486
28805.9536937274,8.986983624941942,103.89732264764831
28804.68981461467,9.119243109493523,105.02894227582462
28803.407396659444,9.25339122303933,106.17721211750332
28802.106176974718,9.389453199778885,107.34236982548882
28800.78588921673,9.527454558615949,108.52465622463788
28799.44626354771,9.66742110472811,109.72431534754627
28798.087026598467,9.80937893108696,110.94159447042848
28796.70790143087,9.953354419926269,112.17674414918434
28795.30860750018,10.099374244155525,113.43001825564572
28793.88886061727,10.247465368716108,114.70167401399634
28792.448372910745,10.397655051877287,115.99197203735737
28790.98685278898,10.549970846469154,117.30117636453124
28789.504004902035,10.704440601049578,118.6295544968953
28787.99953010354,10.861092461002066,119.97737743543716
28786.473125412493,11.019954869561484,121.3449197179228
28784.924483975028,11.181056568764372,122.73245945618817
28783.353295026114,11.344426600320574,124.14027837354467
28781.75924385129,11.510094306402822,125.56866184228863
28780.14201174833,11.67808933035076,127.01789892130401
28778.501275988947,11.848441617285879,128.48828239374762
28776.836709780542,12.021181414633684,129.98010880480558
28775.14798222792,12.196339272549345,131.49367849950886
28773.43475829514,12.373946044242986,133.02929566059586
28771.696698767373,12.554032886200662,134.58726834640927
28769.933460212873,12.736631258296981,136.1679085288138
28768.144694945066,12.921772923795217,137.77153213112075
28766.330050984743,13.109489949230676,139.39845906600578
28764.489172022404,13.299814704172954,141.0490132734042
28762.62169738075,13.492779860862631,142.72352275836886
28760.727261977387,13.68841839371784,144.42231962887467
28758.80549628772,13.886763578706034,146.14574013355286
28756.85602630807,14.08784899257619,147.89412469933816
28754.878473519027,14.291708511946515,149.6678179690111
28752.872454849123,14.498376312242716,151.46716883861677
28750.83758263876,14.707886866481662,153.29253049474138
28748.773464604463,14.920274943895254,155.1442604516269
28746.679703803493,15.13557560838913,157.02272058810337
28744.555898598835,15.353824216830782,158.92827718431778
28742.401642624583,15.575056417161475,160.86130095823842
28740.216524751744,15.799308146326327,162.82216710191136
28738.00012905452,16.026615628016692,164.8112553174471
28735.75203477705,16.257015370218976,166.8289498527124
28733.471816300716,16.4905441625638,168.87563953670394
28731.15904311194,16.727239073469395,170.95171781457717
28728.81327977061,16.967137447072897,173.05758278230536
28726.434085879104,17.210276899943214,175.19363722094135
28724.021016051964,17.456695317568887,177.36028863045436
28721.573619886258,17.706430850614353,179.55794926311333
28719.09144193266,17.959521910937834,181.78703615638767
28716.574021667282,18.216007167364015,184.04797116533476
28714.020893464334,18.475925541204486,186.34118099444353
28711.43158656956,18.73931620151887,188.66709722890184
28708.805625074616,19.006218560109435,191.02615636525496
28706.14252789232,19.276672266241807,193.4187998414214
28703.441808732867,19.550717201084414,195.8454740660311
28700.702976081073,19.82839347185903,198.30663044705094
28697.925533174628,20.10974140569482,200.80272541966028
28695.108977983466,20.394801543178062,203.33422047333954
28692.252803190262,20.683614631589716,205.9015821781329
28689.356496172113,20.97622161782283,208.50528221004592
28686.419538983475,21.272663640971697,211.14579737553726
28683.441408340335,21.572982024584615,213.82360963506324
28680.42157560578,21.877218268571962,216.53920612563246
28677.359506776895,22.185414040761223,219.293079182327
28674.254662473148,22.497611168090543,222.08572635874538
28671.10649792623,22.813851627432218,224.91765044632183
28667.914462971472,23.1341775360376,227.7893594924749
28664.67800204085,23.45863114159466,230.70136681753738
28661.396554157673,23.787254811889483,233.65419103041907
28658.069552932968,24.120091024062923,236.64835604295163
28654.696426563663,24.45718235345347,239.6843910828652
28651.27659783262,24.79857146201746,242.76283070534362
28647.80948411056,25.144301086317668,245.88421480310558
28644.294497359955,25.494414025071244,249.04908861495684
28640.731044140975,25.848953126247988,252.25800273275783
28637.11852561952,26.2079612737099,255.51151310675004
28633.456337577416,26.57148137338293,258.8101810491833
28629.743870424845,26.93955633895188,262.15457323618455
28625.980509215104,27.312229077069347,265.54526170780844
28622.1656336617,27.689542472069682,268.98282386620826
28618.298618157936,28.071539370178947,272.46784247186434
28614.37883179896,28.4582625632118,276.00090563780714
28610.405638406464,28.849754771746476,279.5826068217696
28606.378396556007,29.246058627768843,283.21354481620364
28602.29645960711,29.647216656776813,286.89432373609304
28598.15917573615,30.0532712593363,290.62555300449566
28593.965887972157,30.464264692080118,294.40784733574515
28589.7159342356,30.88023904814127,298.24182671624226
28585.408647380205,31.301236237012212,302.1281163827647
28581.043355237936,31.72729796382185,306.06734679822284
28576.619380667173,32.15846570802214,310.0601536247886
28572.136041604186,32.594780701476346,314.1071776943224
28567.59265111802,33.03628390594118,318.2090649760237
28562.98851746882,33.483015989935396,322.3664665412283
28558.322944169722,33.93501730498733,326.5800385252757
28553.59523005236,34.39232786125453,330.85044208636793
28548.804669336132,34.854987302508434,335.17834336134155
28543.950551701233,35.32303488047783,339.56441341827247
28539.032162365605,35.796509428544624,344.00932820583347
28534.048782165875,36.27544933478623,348.5137684993227
28528.999687642347,36.75989251435894,353.07841984328155
28523.88415112815,37.24987638121707,357.7039724906189
28518.701440842662,37.7454378191633,362.39112133815854
28513.45082098923,38.246613152225585,367.1405658585257
28508.131551857336,38.75343811435698,371.95301002828865
28502.742889929257,39.265947818454826,376.82916225227007
28497.284087991342,39.78417672469636,381.76973528394313
28491.754395249965,40.308158608188414,386.77544614182693
28486.15305745226,40.83792652592932,391.8470160217948
28480.47931701169,41.37351278308171,396.98517020521
28474.732413138627,41.914948898555636,402.19063796280255
28468.91158197588,42.46226556990193,407.4641524542006
28463.016056739438,43.01549263751647,412.8064506230303
28457.04506786433,43.57465904815677,418.21827308749846
28450.997843155837,44.139792817772836,423.70036402637203
28444.87360794606,44.71092099365538,429.2534710602682
28438.67158525591,45.28806961590479,434.8783451281711
28432.390995962673,45.871263678225496,440.57574035908937
28426.031058973163,46.460527088051066,446.3464139387718
28419.590991402583,47.055882626006195,452.19112597139633
28413.07000875912,47.657351904712854,458.1106393361515
28406.46732513441,48.26495532694867,464.10571953862745
28399.782153399883,48.87871204316671,470.177134556937
28393.013705409114,49.4986399083868,476.32565468248737
28386.161192206197,50.124755438469734,482.5520523553244
28379.22382424023,50.757073765786515,488.85710199397334
28372.200811585994,51.39560859429629,495.2415798197011
28365.091364170818,52.040372154047574,501.7062636751268
28357.89469200776,52.69137515511856,508.25193283711036
28350.61000543513,53.34862674101374,514.8793678238486
28343.23651536234,54.0121344415351,521.5893501961137
28335.77343352227,54.68190412514766,528.3826623525686
28328.21997273003,55.357939950860356,535.2600873190964
28320.575347148253,56.04024431964465,542.222408532088
28312.838772558942,56.728817825414744,549.270409615627
28305.009466641866,57.4236592055946,556.404874152523
28297.086649259545,58.12476529129855,563.6265854491397
28289.069542748854,58.832130957153645,570.9363262939745
28280.957372219244,59.545749070793555,578.3348787099436
28272.749365857588,60.26561044205534,585.823023700336
28264.44475523967,60.991703771911965,593.4015409883991
28256.04277564828,61.724015601175026,601.0712087505276
28247.54266639795,62.462530259003934,608.8328033430265
28238.943671166293,63.2072298112592,616.6870990224282
28230.245038331894,63.95809400873937,624.6348676593461
28221.446021318785,64.71510023534279,632.6768784458525
28212.54587894741,65.47822345619684,640.8138975963736
28203.543875792075,66.24743616579967,649.0466880421028
28194.439282544823,67.02270833622015,657.3760091189328
28185.23137638565,67.80400736540452,665.8026162489198
28175.91944135904,68.59129802563945,674.3272606152957
28166.5027687567,69.38454241222286,682.9506888310498
28156.980657506465,70.18369989239609,691.6736426011104
28147.352414567216,70.98872705459218,700.4968583781624
28137.61735532977,71.79957765805722,709.4210670121433
28127.7748040236,72.61620258290321,718.4469933934683
28117.824094129275,73.43854978065279,727.5753560900422
28107.764568796512,74.26656422533748,736.806866978123
28097.595581267648,75.10018786521347,746.1422308671115
28087.316495306466,75.9393595751599,755.5821451183463
28076.92668563215,76.78401510982665,765.1272992579957
28066.425538358228,77.63408705760027,774.7783745841427
28055.812451436344,78.4895047954578,784.5360437681709
28045.086835104627,79.35019444478053,794.4009704505665
28034.248112340512,80.21607882820022,804.3738088312602
28023.295719317775,81.08707742755281,814.4552032546441
28012.22910586755,81.96310634301491,824.645787789405
28001.047735943142,82.8440782535006,834.9461858033288
27989.75108808834,83.7299023783967,845.3570095332367
27978.33865590903,84.62048444071635,855.8788596502259
27966.809948547823,85.51572663175091,866.5123248203977
27955.164491161406,86.4155275773025,877.2579812612651
27943.401825400353,87.31978230557927,888.1163922940423
27931.52150989111,88.22838221683682,899.0881078920293
27919.52312071981,89.14121505485004,910.1736642253152
27907.40625191764,90.05816488029974,921.3735832020346
27895.170515947393,90.97911204615963,932.6883720064216
27882.81554419089,91.90393317516877,944.1185226339152
27870.340987436914,92.8325011394759,955.6645114235856
27857.74651636928,93.76468504254095,967.3267985881554
27845.03182205469,94.70035020338042,979.105827741903
27832.196616429985,95.63935814324185,991.0020254267497
27819.240632788347,96.58156657479333,1003.0158006368353
27806.16362626416,97.52682939391308,1015.1475443419056
27792.965374315972,98.47499667416349,1027.39762900984
27779.64567720728,99.42591466403368,1039.76640812866
27766.204358484574,100.37942578703327,1052.2542157283708
27752.641265452265,101.33536864471917,1064.8613659029972
27738.95626964406,102.29357802273607,1077.5881523331855
27725.14926729028,103.25388489994961,1090.4348478097518
27711.22017978066,104.21611646074976,1103.4017037585713
