Suspected,Infected,Recovered
558320.4787849863,31.51159420012081,4.035620813491487
558317.3218871235,30.77615361560877,7.927959260855401
558314.1926612364,30.10116106414895,11.732177699501108
558311.0867520154,29.48360543762226,15.455642546965247
558308.0000390003,28.920608831413603,19.105352168262026
558304.9286214338,28.409425120887104,22.687953445247086
558301.8688040249,27.947437851287262,26.209758123672234
558298.8170835682,27.53215757116452,29.676758860440035
558295.7701363695,27.161218721566307,33.09464490868811
558292.7248064309,26.832376177572815,36.46881739136273
558289.6780943496,26.543501525035325,39.80440412513699
558286.6271468903,26.29257914336603,43.10627396611893
558283.569247188,26.077702154730247,46.37905065697984
558280.5018055468,25.897068290825707,49.6271261620915
558277.422350796,25.748975720441173,52.85467348314757
558274.3285221729,25.63181887402768,56.06565895269887
558271.2180616971,25.54408429546649,59.26385400717418
558268.0888070094,25.48434654596856,62.45284644439548
558264.9386846458,25.45126418049438,65.63605117342229
558261.7657037198,25.443575813154396,68.81672046685688
558258.5679499876,25.46009628466358,71.99795372758287
558255.3435802745,25.49971294201198,75.18270678335696
558252.0908172381,25.561382038017413,78.37380072378399
558248.8079444484,25.644125256294856,81.57393029502697
558245.4933017662,25.74702636536329,84.78567186817925
558242.1452809981,25.86922800407499,88.01149099759196
558238.7623218149,26.00992859925797,91.25374958564021
558235.342907914,26.16837941537901,94.51471267045295
558231.8855634116,26.343881735134037,97.79655485304914
558228.3888494505,26.53578416913087,101.10136638013857
558224.851361009,26.7434800922248,104.43115889857688
558221.2717238991,26.966405203581555,107.78787089712822
558217.6485919418,27.2040352071584,111.17337285079807
558213.9806443081,27.45588360899822,114.58947208256583
558210.2665830153,27.72149962751047,118.03791735688158
558206.5051305683,28.00046621275623,121.52040321880297
558202.6950277371,28.292398170652227,125.03857409214298
558198.8350314624,28.59694038795265,128.59402814948513
558194.9239128795,28.91376615384997,132.1883209664034
558190.9604554541,29.242575574051127,135.82296897170502
558186.9434532216,29.583094073227002,139.49945270499833
558182.8717091257,29.935070981797132,143.2192198923798
558178.7440334462,30.298278203093243,146.98368835053324
558174.5592423136,30.672508957041327,150.79424872904661
558170.3161563028,31.05757659660922,154.65226710027562
558166.0135991008,31.453313493382655,158.55908740562077
558161.6503962444,31.85956998875486,162.51603376663846
558157.2253739234,32.27621340734161,166.52441266897435
558152.7373578437,32.703127129362926,170.58551502669232
558148.1851721467,33.14020971886356,174.70061813417306
558143.5676383825,33.587374104775265,178.87098751237323
558138.8835745319,34.04454681195446,183.0978786558702
558134.1317940735,34.511667239457466,187.3825386867665
558129.3111050951,34.988686983442044,191.72620792119454
558124.4203094437,35.475569202208156,196.13012135384298
558119.4582019132,35.97228802101124,200.59551006562288
558114.423569466,36.47882797439874,205.12360255930372
558109.3151904881,36.99518348393425,209.71562602767483
558104.1318340718,37.52135836928307,214.3728075585278
558098.8722593284,38.057365390738774,219.09637528050933
558093.5352147246,38.60322582137184,223.88755945365975
558088.1194374443,39.158969047078905,228.747593508231
558082.6236527715,39.72463219290413,233.67771503516974
558077.046573494,40.300259774093924,238.67916673145163
558071.3868993259,40.88590337043076,243.75319730326737
558065.6433163473,41.481621322473494,248.9010623298834
558059.8144964604,42.087478448408525,254.12402509083398
558053.8990968604,42.70354578028992,259.42335735894375
558047.8957595195,43.329900318516216,264.80034016153184
558041.8031106842,43.966624803458096,270.2562645120085
558035.6197603825,44.61380750321395,275.7924321139433
558029.3443019436,45.271542016529814,281.4101560395606
558022.975311525,45.93992708997681,287.1107613845001
558016.5113476504,46.61906644853239,292.89558590057106
558009.9509507527,47.30906863876218,298.76598060812444
558003.2926427261,48.010046883847124,304.7233103895713
557996.5349264843,48.72211894974536,310.7689545654822
557989.6762855232,49.44540702182104,316.90430745461816
557982.7151834891,50.18003759131229,323.1307789191611
557975.6500637522,50.926141351048365,329.4497948963372
557968.4793489822,51.6838530998617,335.8627979175536
557961.2014407284,52.45331165517425,342.37124761610306
557953.814719002,53.234659773268866,348.9766212244268
557946.3175418611,54.02804407678669,355.6804140618679
557938.708244997,54.83361498901903,362.48414001379064
557930.9851413224,55.65152667458909,369.3893320028899
557923.1465205603,56.481936986143296,376.39754245346495
557915.1906488338,57.32500741669547,383.5103437493871
557907.1157682561,58.18090305728904,390.72932868644557
557898.9200965205,59.04979255966289,398.05611091971724
557890.6018264897,59.93184810362588,405.492325406567
557882.1591257852,60.82724536886341,413.0396288458497
557873.5901363752,61.73616351091591,420.69970011385095
557864.8929741614,62.65878514108582,428.4742406974738
557856.0657285649,63.59529631004399,436.36497512514677
557847.1064621093,64.54588649492092,444.373651395903
557838.0132100033,65.5107485896813,452.5020414070528
557828.7839797206,66.49007889859266,460.7519413808486
557819.4167505768,67.4840771326105,469.1251722905173
557809.9094733055,68.4929464085133,477.6235802860143
557800.2600696294,69.51689325063082,486.2490371198333
557790.4664318316,70.55612759501845,495.0034405731863
557780.526422321,71.61086279593994,503.88871488285116
557770.4378731963,72.68131563452818,512.9068111689669
557760.1985858063,73.76770632950245,522.0597078640412
557749.8063303066,74.87025854982727,531.3494111434206
557739.2588452131,75.98919942920496,540.7779553574578
557728.5538369518,77.12475958230036,550.3474034656011
557717.6889794045,78.2771731226022,560.0598474726139
557706.6619134508,79.44667768183106,569.9174088671255
557695.4702465063,80.63351443080887,579.9222390626988
557684.1115520564,81.83792810171025,590.076519841596
557672.5833691866,83.06016701161964,600.3824638014056
557660.8832021076,84.30048308732341,610.8423148046936
557649.0085196765,85.55913189126878,621.4583484318268
557636.9567549139,86.83637264862624,632.2328724371108
557624.7253045159,88.1324682753946,643.1682272083762
557612.3115283621,89.44768540749128,654.2667862301405
557599.7127490185,90.78229443077333,665.5309565504646
557586.9262512361,92.13656951193722,676.9631792516177
557573.9492814448,93.51078863024802,688.565929924657
557560.7790472416,94.90523361005066,700.3417191480227
557547.4127168753,96.3201901540184,712.2930929702435
557533.8474187256,97.75594787709507,724.4226333968425
557520.0802407769,99.21280034108975,736.7329588815257
557506.1082300879,100.69104508988411,749.2267248217353
557491.9283922557,102.19098368521395,761.906624058639
557477.5376908749,103.71292174298789,774.775387381626
557462.933046992,105.2571689701073,787.8357840373756
557448.1113385543,106.82403920175281,801.090622243556
557433.0693998534,108.41385043910334,814.5427497072133
557417.8040209643,110.02692488745475,828.1950541478985
557402.3119471794,111.66358899470585,842.0504638255854
557386.5898784361,113.32417349018004,856.1119480734177
557370.6344687406,115.00901342375161,870.3825178353298
557354.4423255858,116.71844820524596,884.8652262085759
557338.0100093642,118.45282164408356,899.5631689911988
557321.3340327758,120.21248198913753,914.4794852344685
557304.4108602303,121.99778196877529,929.6173578003144
557287.2369072447,123.8090788310545,944.9800139237732
557269.808539835,125.6467343840438,960.5707257804689
557252.1220739041,127.51111503623856,976.3928110591395
557234.1737746233,129.4025918370426,992.4496335392195
557215.9598558088,131.32154051728523,1008.7446036734859
557197.476479294,133.26834152974465,1025.2811791757695
557178.7197542961,135.24338008964654,1042.0628656137292
557159.6857367777,137.24704621510816,1059.093217006687
557140.3704288035,139.27973476749642,1076.375836428513
557120.7697778923,141.3418454916692,1093.914376615548
557100.8796763638,143.4337830560678,1111.712540579547
557080.6959606811,145.55595709262812,1129.774082225624
557060.2144107877,147.70878223647838,1148.1028069751717
557039.4307494402,149.89267816538919,1166.7025723937304
557018.3406415365,152.10806963894234,1185.577288823768
556996.9396934395,154.35538653738334,1204.7309200223385
556975.2234522955,156.63506390012205,1224.1674838035756
556953.1874053495,158.94754196384537,1243.8910526859736
556930.8269792547,161.2932662002043,1263.9057545444084
556908.1375393794,163.67268735303804,1284.2157732668386
556885.1143891086,166.0862614750952,1304.8253494156295
556861.7527691417,168.5344499642131,1325.7387808934343
556838.0478567869,171.0177195989137,1346.9604236135613
556813.9947652513,173.53654257337405,1368.494692174751
556789.5885429273,176.0913965317291,1390.3460605402854
556764.8241726763,178.68276460166123,1412.5190627213385
556739.6965711076,181.31113542723276,1435.0182934644804
556714.2005878552,183.9770032009135,1457.8484089432359
556688.331004851,186.68086769475684,1481.0141274535918
556662.0825355954,189.42323429067451,1504.520230113347
556635.4498244245,192.20461400975987,1528.3715615651886
556608.4274457754,195.02552354060828,1552.5730306833689
556581.009903449,197.88648526658145,1577.1296112838595
556553.1916298695,200.78802729196113,1602.0463428378434
556524.966985344,203.73068346693626,1627.328331188404
556496.3302573176,206.71499341136666,1652.9807492702614
556467.2756596296,209.74150253726347,1679.0088378324006
556437.797331766,212.81076206992682,1705.4179061634256
556407.8893381122,215.92332906767786,1732.2133328194686
556377.5456672047,219.079766440122,1759.400566354475
556346.7602309816,222.2806429648778,1786.9851260526755
556315.5268640335,225.5265333027046,1814.9726026630503
556283.8393228528,228.81801801095975,1843.368659135581
556251.6912850849,232.15568355531553,1872.1790313590757
556219.0763487793,235.54012231966283,1901.4095289003462
556185.9880316405,238.97193261412784,1931.0660357445079
556152.419770282,242.45171868112558,1961.1545110361565
556118.3649194788,245.9800906993725,1991.680989821178
556083.8167514247,249.55766478577794,2022.6515837889265
556048.7684549897,253.18506299513353,2054.072482014503
556013.213134981,256.8629133175158,2085.9499517008508
555977.1438114058,260.59184967331674,2118.290338920383
555940.5534187378,264.3725119058152,2151.1000693558312
555903.4348051882,268.2055457711974,2184.385649040013
555865.7807319793,272.0916029259371,2218.153665094181
555827.5838726234,276.031340911439,2252.4107864646317
555788.8368122064,280.02542313585116,2287.163764657211
555749.5320466772,284.0745188529468,2322.4194344693715
555709.6619821421,288.1793031379756,2358.184714719398
555669.2189341667,292.34045686038115,2394.4666089724187
555628.1951270835,296.5586666532809,2431.272206262807
555586.5826933074,300.83462487959974,2468.6086818125596
555544.3736726596,305.1690295947491,2506.4832977452265
555501.560011699,309.562584505739,2544.9034037949536
555458.1335630629,314.01599892660994,2583.8764380101866
555414.086084818,318.5299877300675,2623.409927451567
555369.4092398209,323.10527129520136,2663.5114888835383
555324.0945950893,327.7425754511682,2704.1888294591677
555278.1336211853,332.4426314167148,2745.449747397668
555231.5176916101,337.20617573541625,2787.3021326540957
555184.2380822126,342.03395020650095,2829.753967580675
555136.2859706094,346.9267018111328,2872.813327579198
555087.6524356218,351.88518263401767,2916.4883817439136
