Suspected,Infected,Recovered
1634988.9222072496,33.53058560728159,4.157207143576757
1634983.0565297808,35.10584581980095,8.447624399766429
1634977.0560021896,36.62275952625289,12.931238284475393
1634970.9216501764,38.0872203650976,17.601129458804344
1634964.6543086192,39.50460871439032,22.451082666753635
1634958.2546331186,40.87984115751986,27.47552572413685
1634951.7231106614,42.217414965324785,32.66947437347706
1634945.06006947,43.52144811515455,38.02848241510097
1634938.2656881022,44.79571531182025,43.54859658615821
1634931.3400038602,46.0436804257764,49.22631571424931
1634924.2829205592,47.2685257196413,55.05855372144552
1634917.0942157074,48.47317819471527,61.042606098359606
1634909.7735471395,49.660333353969335,67.1761195071427
1634902.3204591468,50.83247664658847,73.4570642073425
1634894.7343881396,51.9919028311479,79.88370902990994
1634887.0146678784,53.14073346951024,86.45459865268464
1634879.1605343036,54.28093274122703,93.16853295578014
1634871.1711299946,55.41432174831819,100.02454825774475
1634863.0455082846,56.54259146252665,107.02190025347645
1634854.7826370564,57.66731445127198,114.16004849287091
1634846.381402241,58.78995550434819,121.43864225530795
1634837.8406110406,59.91188127074553,128.85750768952968
1634829.1589948959,61.03436900365778,136.4166361014165
1634820.3352122155,62.15861450162194,144.11617328378003
1634811.3678508836,63.28573932469407,151.9564097927105
1634802.25543056,64.41679735647962,159.93777208436322
1634792.996404791,65.55278077560446,168.0608144344616
1634783.589162937,66.69462549374263,176.32621157033057
1634774.0320319375,67.84321611152679,184.73475195204423
1634764.3232779172,68.99939043848423,193.28733164535865
1634754.461107648,70.16394361850018,201.98494873457216
1634744.4436698747,71.33763189815306,210.8286982283794
1634734.2690565132,72.52117607154165,219.81976741621574
1634723.9353037325,73.71526463188563,228.95943163657924
1634713.4403929214,74.92055665718777,238.2490504224119
1634702.7822515545,76.13768445456081,247.69006399186196
1634691.9587539597,77.36725598541369,257.2839900556712
1634680.9677219943,78.60985709152891,267.0324209150682
1634669.8069256344,79.86605354012138,276.93702082642835
1634658.4740834858,81.13639290422448,286.99952361111286
1634646.9668632173,82.42140629318168,297.2217304908408
1634635.2828819242,83.72160994661232,307.6055081307077
1634623.4197064242,85.0375067039522,318.152786873553
1634611.3748534904,86.3695873605288,328.86555915082045
1634599.1457900254,87.71833192010318,339.74587805635815
1634586.729933178,89.08421075288585,350.7958560707895
1634574.1246504094,90.46768566719881,362.01766392515754
1634561.327259506,91.8692109022048,373.4135295935204
1634548.3350285483,93.28923404844562,384.98573740505907
1634535.1451758326,94.7281969023191,396.73662726706254
1634521.754869751,96.18653626007095,408.6685939908873
1634508.161228632,97.66468465637784,420.7840867136517
1634494.361320541,99.16307105214592,433.0856084090336
1634480.3521630452,100.68212147573999,445.5757154810906
1634466.1307229449,102.22225962148832,458.25701743552463
1634451.6939159695,103.78390740897255,471.1321766232745
1634437.0386064434,105.36748550630837,484.2039080517369
1634422.1616069218,106.97341382034648,497.4749792593009
1634407.0596777957,108.60211195647372,510.9482102492308
1634391.7295268716,110.2539996504665,524.6264734792531
1634376.1678089232,111.9294971746424,538.5126939034966
1634360.3711252173,113.629025720368,552.6098490637021
1634344.3360230154,115.35300775881024,566.9209692268689
1634328.058995053,117.10186738166287,581.4491375667246
1634311.5364789914,118.8760306234381,596.1974903866186
1634294.7648568528,120.67592576678392,611.1692173816261
1634277.7404544312,122.50198363217031,626.3675619378272
1634260.459540681,124.35463785317918,641.7958214668834
1634242.9183270885,126.2343251385353,657.4573477741864
1634225.1129670204,128.14148552192472,673.3555474589871
1634207.0395550558,130.07656260056618,689.4938823450381
1634188.6941262975,132.04000376342424,705.8758699404023
1634170.0726556662,134.03226040988523,722.505083925184
1634151.1710571756,136.05378815965295,739.3851546660375
1634131.9851831903,138.10504705456373,756.5197697564009
1634112.5108236668,140.18650175296654,773.9126745814863
1634092.743705377,142.29862171726583,791.5676729071323
1634072.6794911143,144.44188139517888,809.4886274917036
1634052.3137788859,146.6167603952186,827.6794607202795
1634031.642101084,148.82374365687477,846.1441552604432
1634010.6599236466,151.06332161593133,864.8867547390341
1633989.362645197,153.33599036532513,883.9113644392833
1633967.7455961718,155.6422518119216,903.2221520177961
1633945.8040379311,157.98261382955587,922.8233482408964
1633923.533161853,160.35759040866162,942.7192477398825
1633900.9280884138,162.76770180278683,962.9142097847907
1633877.9838662527,165.21347467227426,983.4126590762932
1633854.6954712206,167.6954422253636,1004.2190865553905
